vid,start,token,exact,style,time
CycudoC3e2Q,1586.5,5 21am,false,auto,5:21am
_IB0VA33NLE,1501.1,5 21am,false,auto,5:21am
NLdAQbup7o0,7581.2,5 21am,false,auto,5:21am
P3Pl8hy5G2w,971.4,5:21pm,true,manual,5:21pm
-OCrRErNEgs,327.4,5:21pm,true,manual,5:21pm
CFC821kPgC4,374.6,5:21pm,true,manual,5:21pm
619owUBLgkI,195.7,5:21pm,true,manual,5:21pm
_oZnoeHXY-k,476.7,5:21pm,true,manual,5:21pm
PpRj99O2LiU,339.5,5:21pm,true,manual,5:21pm
QfnoHEfwUqg,600.1,5:21pm,true,manual,5:21pm
8W7ofQupBMQ,211.7,5 21pm,false,manual,5:21pm
1q3QXWGtwME,355.1,5 21pm,false,auto,5:21pm
tt8Z-oYQgM4,841.5,5 21pm,false,auto,5:21pm
s_V_sVHHaB0,6074,5 21pm,false,auto,5:21pm
MBK_kUGjBUQ,135.8,5:22am,true,manual,5:22am
OP4r5dXJl0k,64.4,5:22AM,true,manual,5:22am
ENboOVBAPjA,92.5,5:22AM,true,manual,5:22am
2YtLIuC5srI,11.8,5:22am,true,manual,5:22am
zwlwWo0x9II,174.6,5:22am,true,manual,5:22am
o5GZt7M16oI,43.1,5 22AM,false,manual,5:22am
fAd_iwHwAzc,7120.2,5 22am,false,auto,5:22am
bLviRwnlwEs,8952.2,5 22am,false,auto,5:22am
Arej65X1tCc,121.7,5:22pm,true,manual,5:22pm
zq3sCVjme5M,1262.2,5:22PM,true,manual,5:22pm
DNgciX9p7so,46,5:22PM,true,manual,5:22pm
pebHOGAfN94,994,5:22PM,true,manual,5:22pm
wFjHctSzSOg,748.5,5:22pm,true,manual,5:22pm
02suwE1FS-M,2.4,5:22pm,true,manual,5:22pm
HBaTf06ZvlQ,3046.2,5              22pm,false,auto,5:22pm
Jiwnx7UajK4,124.5,5:23am,true,manual,5:23am
FmZpj3Kp2RE,554.9,5:23am,true,manual,5:23am
2tX1tKOV7ko,27.4,5:23AM,true,manual,5:23am
sVKKU_3En1M,7391.8,5:23AM,true,manual,5:23am
rwmiN7Kme_s,8529,5:23AM,true,manual,5:23am
9tzNeBS9PbY,101.3,5:23am,true,manual,5:23am
WutmhkRnnII,63,5:23am,true,manual,5:23am
2etOQnXRbjE,87.2,5:23AM,true,manual,5:23am
Rjh4Xtt0ZbY,1623.8,5:23pm,true,manual,5:23pm
LjKv4xnoGFw,553.7,5:23PM,true,manual,5:23pm
IDmmDmFih6E,0,5:23PM,true,manual,5:23pm
q17ABdvL6Jc,95.7,5:23pm,true,manual,5:23pm
qDQ0hQTh-VA,259.7,5:23pm,true,manual,5:23pm
FX2nzaJE1es,802.5,5:23PM,true,manual,5:23pm
QfnoHEfwUqg,651.6,5:23pm,true,manual,5:23pm
W4-37Eej0TQ,893.2,5 23pm,false,manual,5:23pm
c5tBHy8CRhw,1417,5 23pm,false,manual,5:23pm
wOxPBeQEgS8,65,5            23pm,false,manual,5:23pm
lJ8qebbM2lY,1125,5:24AM,true,manual,5:24am
WI3eggklaMY,96.8,5 24am,false,manual,5:24am
7SL0ieii0F8,3329.8,5 24am,false,auto,5:24am
q2pC9MQU5yM,291.6,5:24pm,true,manual,5:24pm
opwbpsPBKos,32020,5:24pm,true,manual,5:24pm
FjIDIgfUCoA,1015.9,5 24pm,false,manual,5:24pm
rJ3cQpRgu70,54.8,5 24pm,false,manual,5:24pm
myyBb1tRusg,1470,5 24pm,false,manual,5:24pm
p3XTZlZ6-xw,468.3,5:25AM,true,manual,5:25am
R6MRtEiZTRg,58.4,5:25am,true,manual,5:25am
awOW2PS-6IQ,158.3,5:25am,true,manual,5:25am
1VIsN-JV3ZQ,1.3,5:25am,true,manual,5:25am
E5bBomZ90rM,111.4,5:25am,true,manual,5:25am
KR1c090KjKs,17.3,5:25am,true,manual,5:25am
54nROPSNi5M,471,5:25am,true,manual,5:25am
mk4aHQkWJSU,249.8,5:25am,true,manual,5:25am
kxDirZjqgQc,18.4,5:25am,true,manual,5:25am
iTGuESe8ZbQ,14.1,5:25am,true,manual,5:25am
tjdQKNZ4qQc,23.9,5:25am,true,manual,5:25am
6K2ZR8GOHKs,74.2,5:25am,true,manual,5:25am
zp0ZsaCKoi4,250.7,5:25am,true,manual,5:25am
qSRZpu0SjgM,426.7,5 25am,false,manual,5:25am
t8LLFlHwkuU,84.6,5 25am,false,manual,5:25am
L9f4Uw7H600,41,5 25am,false,manual,5:25am
PBLE547KrE8,2672.4,5 25am,false,auto,5:25am
JEzHKgryo8o,53.8,5 25am,false,auto,5:25am
waGfmHe64Zs,11.1,5 25am,false,auto,5:25am
y5RWLfAn_DM,1955.1,5 25am,false,auto,5:25am
lMlBQ8kCxHQ,903.8,5 25am,false,auto,5:25am
mIaRifzfVkc,6315,5 25am,false,auto,5:25am
9oglgnDZiBg,261,5 25am,false,auto,5:25am
739YB5tbEZo,1473.6,5 25am,false,auto,5:25am
cYgkTEv7V8o,6.8,5           25am,false,auto,5:25am
5NlCmW6htJc,2672.4,5 25am,false,auto,5:25am
gbK6gI4LQwo,4865.6,5 25am,false,auto,5:25am
8oFNfB5OHKE,187.7,5:25pm,true,manual,5:25pm
p7In6qjlPbE,1511.4,5:25pm,true,manual,5:25pm
t2e0Uro8UVo,477,5:25pm,true,manual,5:25pm
E_1iH_wnhC8,29,5:25pm,true,manual,5:25pm
uQ5IK1mEZRM,465.6,5:25PM,true,manual,5:25pm
AGt3MZ21Kyk,519.8,5:25pm,true,manual,5:25pm
2tP2iFLzXeo,113.8,5:25pm,true,manual,5:25pm
Jq3a7OlQY9Q,128.7,5:25pm,true,manual,5:25pm
UrToJfguBdU,159.2,5:25pm,true,manual,5:25pm
GyX8tuwjw90,817.6,5:25pm,true,manual,5:25pm
R4NF2kQfE28,10.5,5:25pm,true,manual,5:25pm
rD_w4D0d9HY,1121.3,5:25pm,true,manual,5:25pm
lLnfypp4_MU,2256,5:25PM,true,manual,5:25pm
gLye8PP07is,4606.2,5:25pm,true,manual,5:25pm
aK3uwk8IJdo,697.9,5 25pm,false,manual,5:25pm
TxU0yM9EnYU,213.8,5: 25PM,false,manual,5:25pm
Bcgtjyg7NW0,55.5,5 25pm,false,manual,5:25pm
bkonc7giwpk,813,5 25pm,false,manual,5:25pm
b5xUCy6BQLI,14725,5 25PM,false,manual,5:25pm
7f1WT_FcX5E,9.3,5 25pm,false,manual,5:25pm
jzhhic_IKvA,174.6,5 25pm,false,manual,5:25pm
Dwq3xK1j6T8,10.2,5 25pm,false,manual,5:25pm
dId0rM7O9nE,191.7,5 25pm,false,manual,5:25pm
awOW2PS-6IQ,162.6,5:26am,true,manual,5:26am
pVXiTsWhg-U,2155,5:26am,true,manual,5:26am
oa0FHn1qLl4,2220.9,5:26am,true,manual,5:26am
tVTijR8QoAc,48.1,5:26am,true,manual,5:26am
iJso9_6AVFI,71.4,5:26am,true,manual,5:26am
jI20FTwHZJ8,27.6,5:26AM,true,manual,5:26am
khj-svYb6_8,28.1,5:26AM,true,manual,5:26am
VXRTQj912ho,39.8,5 26am,false,manual,5:26am
aayRXuC2ADY,67,5 26am,false,auto,5:26am
pdWtGgbDLxo,138.3,5:26PM,true,manual,5:26pm
RF-Vn2BoPVE,4.7,5:26pm,true,manual,5:26pm
LwQEga8euxA,214.4,5:26pm,true,manual,5:26pm
6XIMUvblNkE,93.5,5:26pm,true,manual,5:26pm
Y9zID4HcDpA,302,5:26pm,true,manual,5:26pm
wA6oWUE9t-M,164.6,5:26PM,true,manual,5:26pm
QfnoHEfwUqg,693.3,5:26pm,true,manual,5:26pm
jzoCm3tgdsM,291.3,5 26pm,false,manual,5:26pm
NraH5Vw3LZo,627.1,5:27am,true,manual,5:27am
eTDLJbjKUtw,94.7,5:27am,true,manual,5:27am
eBQr-4VTlEk,485.5,5:27am,true,manual,5:27am
mtOiUDKO2MM,32.6,5:27pm,true,manual,5:27pm
qlwRrsW9S1c,41.9,5:27pm,true,manual,5:27pm
JlEiOwvh5aw,143.6,5:27pm,true,manual,5:27pm
8A9d8eSwJ4Q,24.9,5:27pm,true,manual,5:27pm
y5Ed675V73c,76.6,5:27PM,true,manual,5:27pm
awOW2PS-6IQ,165.2,5:28am,true,manual,5:28am
48f1zUf1e6o,342.5,5:28AM,true,manual,5:28am
6R6jVXWZT2M,41,5:28am,true,manual,5:28am
QHKiWE-DNGg,2069.2,5 28am,false,auto,5:28am
jM8nMQnEu6g,533.1,5             28am,false,auto,5:28am
6N1Ld-q8rcQ,248.6,5:28pm,true,manual,5:28pm
g-bJknOyMP0,55.6,5:28pm,true,manual,5:28pm
oR4y62SToNA,512.2,5:28pm,true,manual,5:28pm
AKdMcg1jDdM,1037.7,5:28pm,true,manual,5:28pm
McAxBB2kXPY,80.7,5            28pm,false,auto,5:28pm
ZrSekXEpK9A,2603.6,5 28pm,false,auto,5:28pm
oC4-1pwNMcM,2,5:29am,true,manual,5:29am
awOW2PS-6IQ,203.3,5:29am,true,manual,5:29am
Da3JF5mQlsM,283.5,5:29am,true,manual,5:29am
1CePJuq4h1c,321.7,5:29am,true,manual,5:29am
Fhm_YE3JELg,1519.6,5:29am,true,manual,5:29am
Bi_223NygLU,1858.1,5:29am,true,manual,5:29am
0s9fpFPAC94,2066.9,5 29am,false,manual,5:29am
GNBjD08ZliY,381.8,5 29am,false,manual,5:29am
Ac0nxBngpcE,279.2,5 29am,false,manual,5:29am
FE6a0NBy3RQ,1341.6,5 29am,false,auto,5:29am
jCEsxTVEeN4,713,5 29am,false,auto,5:29am
Jy8VXtubL_w,260.3,5:29PM,true,manual,5:29pm
Pn0dxgT8ZEU,16.5,5:29pm,true,manual,5:29pm
bSAq5dOpfUE,1045.8,5 29pm,false,manual,5:29pm
opmMW1K4ujU,424.6,5:30am,true,manual,5:30am
X_lFFLpHuSQ,266.5,5:30am,true,manual,5:30am
FY_894ghPII,221,5:30AM,true,manual,5:30am
R58LlPh2VJs,70.5,5:30am,true,manual,5:30am
waxozIKs2DA,90.4,5:30am,true,manual,5:30am
-BNDub3h2_I,2836.6,5:30AM,true,manual,5:30am
n1SqbH3EMZ4,81.1,5:30AM,true,manual,5:30am
lTavPO0fpgE,743.2,5:30am,true,manual,5:30am
b4DBPbl1xNY,357.5,5:30am,true,manual,5:30am
TqKwVA-tPAk,495.6,5:30AM,true,manual,5:30am
y7cI67jWq-Q,1181.6,5:30am,true,manual,5:30am
Ode38Qeyh4E,10570.4,5:30am,true,manual,5:30am
BeX1IX65VDI,4472,5:30am,true,manual,5:30am
zhrmXPxH7E8,1191.2,5:30AM,true,manual,5:30am
fYJ-FiRWY0c,204.4,5:30am,true,manual,5:30am
ISh3Dx9wWlI,175.6,5:30AM,true,manual,5:30am
U_CLxGeH5mg,668.7,5:30am,true,manual,5:30am
89fB-4WIVWM,47.8,5:30AM,true,manual,5:30am
gBYN7uU9mpE,86.2,5:30am,true,manual,5:30am
bfP4HQgqLRk,443.1,5:30am,true,manual,5:30am
L3HkXO4HOEo,252.6,5:30am,true,manual,5:30am
Sb1ACIGbwMc,971.3,5:30PM,true,manual,5:30pm
wrsUbwKGuko,1898.2,5:30pm,true,manual,5:30pm
0NrJyVplPcI,3665.2,5:30pm,true,manual,5:30pm
w8wysmJq9ko,110.6,5:30pm,true,manual,5:30pm
dHMFEj3Lvyc,339.3,5:30pm,true,manual,5:30pm
lxOGRrnvkyk,110.6,5:30pm,true,manual,5:30pm
oIAbVB0svmc,596.2,5:30pm,true,manual,5:30pm
zijFS9__y7o,561.4,5:30PM,true,manual,5:30pm
zQR_r37MK0Y,581.2,5:30PM,true,manual,5:30pm
u2Lw0b1g1ko,433.5,5:30pm,true,manual,5:30pm
KCcwqj8uvVw,3908,5:30pm,true,manual,5:30pm
Zf55iZSO5QI,322.2,5:30pm,true,manual,5:30pm
TYKucbDFkjQ,520.6,5:30PM,true,manual,5:30pm
ICWEci4uXTI,3670.1,5:30pm,true,manual,5:30pm
QE3up94m9lg,269.8,5:30PM,true,manual,5:30pm
j6klSI8GlXI,321.1,5:30pm,true,manual,5:30pm
SKuMQjI0jAs,6.3,5:30pm,true,manual,5:30pm
3jOF0spQveQ,4694.6,5:30pm,true,manual,5:30pm
PGYd04JCExk,583.3,5:30PM,true,manual,5:30pm
T2tda-VELEs,25.3,5:30PM,true,manual,5:30pm
fKEHrzWPCHs,321.2,5:30pm,true,manual,5:30pm
p58PRUiW2TY,142.2,5:30pm,true,manual,5:30pm
gbEIDvsR3Fo,540.8,5:30PM,true,manual,5:30pm
l8xHMySmrxw,95.5,5:30pm,true,manual,5:30pm
Xz_-ZORC2pc,1146.8,5:30pm,true,manual,5:30pm
y8_dEKMmtmk,701.6,5:30PM,true,manual,5:30pm
2VmFps-40K8,486.2,5:30PM,true,manual,5:30pm
nbzaXFnHgtA,5.1,5:31am,true,manual,5:31am
qIdP5piPEL8,419.4,5:31am,true,manual,5:31am
iQB9QzKSm9w,701.6,5:31am,true,manual,5:31am
AKdMcg1jDdM,444.2,5:31am,true,manual,5:31am
_uk0CVwOr0Y,80,5:31am,true,manual,5:31am
xrrclVLuJ64,379,5 31am,false,auto,5:31am
EzgB9PykR_U,218.2,5             31am,false,auto,5:31am
CQg5DLuKT7M,3873.4,5 31am,false,auto,5:31am
zYyTZD6RB2c,334.4,5 31am,false,auto,5:31am
MvxbETU5Wmo,19336.6,5 31am,false,auto,5:31am
drL5_MJXdDc,3701,5 31am,false,auto,5:31am
fMM57CXg5WI,1709.2,5 31am,false,auto,5:31am
RgrgGOns3_E,5105.6,5 31am,false,auto,5:31am
JCkg_-P7VTE,3887.1,5 31am,false,auto,5:31am
GQTo0Gn4I7s,252.9,5 31am,false,auto,5:31am
E-XPM0kjpnE,3524.9,5 31am,false,auto,5:31am
mbGJSUXHsZw,267.2,5 31am,false,auto,5:31am
3GbqDoj6WP8,227.8,5 31am,false,auto,5:31am
4W8-I2KbKaQ,257.8,5 31am,false,auto,5:31am
LRdTOcH9VPk,298.9,5 31am,false,auto,5:31am
UXdkAoAugz4,983.4,5 31am,false,auto,5:31am
mDWe8B5DMTI,14567.5,5 31am,false,auto,5:31am
vqnD-ZgT__Q,1379.2,5 31am,false,auto,5:31am
wdn9meU15_I,1020.1,5 31am,false,auto,5:31am
H5ZGY5BiDOM,41.6,5:31PM,true,manual,5:31pm
Jy8VXtubL_w,482.2,5:31PM,true,manual,5:31pm
mYSiBRyDQZY,279.7,5:31pm,true,manual,5:31pm
AGt3MZ21Kyk,528.6,5:31pm,true,manual,5:31pm
Gfkigtf9qGA,1903.7,5:31pm,true,manual,5:31pm
1Oi2AyamjxY,919.5,5:31PM,true,manual,5:31pm
FX2iyiDUnaM,1027.6,5:31PM,true,manual,5:31pm
N17cda-zgtU,101.5,5:31pm,true,manual,5:31pm
_Bi-iX8g5Sk,230.2,5:31pm,true,manual,5:31pm
t6h6A5CmIOo,520,5 31pm,false,manual,5:31pm
bcDx0CA-OyA,1830.4,5 31pm,false,auto,5:31pm
tozuEXIIzT0,1916.6,5 31pm,false,auto,5:31pm
Wbzv51Urjl0,248.2,5:32AM,true,manual,5:32am
us6G4ksQRPY,7333.3,5:32am,true,manual,5:32am
76iUR0VPL-M,107.1,5:32AM,true,manual,5:32am
L0yUCYPq_GY,105.9,5:32AM,true,manual,5:32am
ZvYVVy23hwg,92.8,5:32AM,true,manual,5:32am
t0acRgUPQK8,97.2,5:32AM,true,manual,5:32am
ojOIzSX3Z2Y,523,5:32PM,true,manual,5:32pm
YdJ-p0-ec-U,95.6,5:32PM,true,manual,5:32pm
-jZz8KyXzD8,820.3,5:32PM,true,manual,5:32pm
klguz222hPY,92.8,5:32pm,true,manual,5:32pm
JpxIcI6ncHw,599.5,5:32pm,true,manual,5:32pm
z73sATRCMYA,1763.3,5 32pm,false,auto,5:32pm
0I3nOxZ97MQ,938.8,5:33AM,true,manual,5:33am
eCWv13nKO5Y,184.1,5:33AM,true,manual,5:33am
WgwdPISmFNA,938.7,5:33AM,true,manual,5:33am
wh3oMWKZZoA,1163,5 33am,false,manual,5:33am
YdFlL5nsYPE,116.3,5:33PM,true,manual,5:33pm
o4av1a2cGiQ,355.1,5:33pm,true,manual,5:33pm
xspH0xN50hA,103.2,5:33pm,true,manual,5:33pm
o2wUCgcjF0c,106.5,5:33pm,true,manual,5:33pm
48f1zUf1e6o,51.8,5:33PM,true,manual,5:33pm
FPMuDX4v4e4,209,5:33pm,true,manual,5:33pm
iH9kGecsx1E,82.4,5:33pm,true,manual,5:33pm
st-h_jJGGEw,292.2,5 33pm,false,auto,5:33pm
bx9jFbwS2Ac,98.8,5:34AM,true,manual,5:34am
krMqV4oYtkQ,154.5,5:34AM,true,manual,5:34am
pqTtrBxdEB4,108.2,5:34AM,true,manual,5:34am
9G32eKXqyco,121.4,5:34AM,true,manual,5:34am
JQkgKYJCm48,220.1,5 34am,false,manual,5:34am
3R2nI1xQoMQ,606.4,5 34am,false,auto,5:34am
ALZuQyTwkgU,246,5 34am,false,auto,5:34am
tE1u_WVin7s,25,5 34am,false,auto,5:34am
d6M3-OYU_8k,6743.1,5 34am,false,auto,5:34am
Dp0i-btXEws,6.5,5 34am,false,auto,5:34am
upqwWVvX0Eg,506.5,5:34pm,true,manual,5:34pm
Do1-PBclL6g,2645.1,5:34PM,true,manual,5:34pm
jyrPqhBNPMQ,388,5:34PM,true,manual,5:34pm
u8ssFVkCq1Y,542.2,5:34pm,true,manual,5:34pm
tR37JXJxf7A,143,5:34PM,true,manual,5:34pm
dIvbyo87NfQ,333.7,5:35am,true,manual,5:35am
lcH2ZJUDyXI,5409,5:35am,true,manual,5:35am
pdWtGgbDLxo,14.2,5:35AM,true,manual,5:35am
Q4i8Dux1sWk,503.7,5:35am,true,manual,5:35am
LIZhD4901ic,7.3,5:35am,true,manual,5:35am
O9R3xiUcpE0,429.5,5:35AM,true,manual,5:35am
sVIS-YTV6BI,454.6,5:35am,true,manual,5:35am
o2cHQahThbA,231.5,5:35am,true,manual,5:35am
UAJ1gooeRB4,6.8,5:35am,true,manual,5:35am
DYThZ40sG64,391.3,5:35am,true,manual,5:35am
7CQ9d5_-D8s,42.9,5:35am,true,manual,5:35am
qtpA_Ka02r0,69.5,5:35am,true,manual,5:35am
nrKuKT6G18E,780.4,5 35am,false,manual,5:35am
56ih2xb8mcg,23.2,5 35am,false,manual,5:35am
PX9jkHqpum0,1688.1,5 35am,false,auto,5:35am
NGNWXIY11NM,528,5 35am,false,auto,5:35am
IwoLBdlsX_s,13316.2,5 35am,false,auto,5:35am
cu_60jEp660,34.7,5 35am,false,auto,5:35am
uZjwxxIGI9k,1685.4,5 35am,false,auto,5:35am
wS9VU-ILVPA,16,5 35am,false,auto,5:35am
grfAEcnfDtQ,455,5             35am,false,auto,5:35am
Rsy8EBrjnVo,929.4,5 35am,false,auto,5:35am
NMaaXaw3IZA,36.2,5 35am,false,auto,5:35am
pJvnsmG0fDg,20.6,5 35am,false,auto,5:35am
xsT2VADVx0o,46.5,5 35am,false,auto,5:35am
Ck7yqX_ZIMk,631.1,5:35PM,true,manual,5:35pm
nWbyhLBhqpQ,180.8,5:35pm,true,manual,5:35pm
9_L24xl63Zs,21,5:35pm,true,manual,5:35pm
w3Er5tu_7Rg,2872.4,5:35PM,true,manual,5:35pm
Yh0Nx56xHo8,1400.4,5:35pm,true,manual,5:35pm
ST9QcZxW1BE,222.2,5:35pm,true,manual,5:35pm
lsrC-UcDZHM,828.1,5:35pm,true,manual,5:35pm
Y4CDFU5Lf98,2256.3,5:35PM,true,manual,5:35pm
S5cp7cOqk5o,21,5:35pm,true,manual,5:35pm
Kx5-MbeQAJc,980.3,5:35pm,true,manual,5:35pm
e45VyWR1j90,290.5,5:35PM,true,manual,5:35pm
-LoPFl7e87I,2143.9,5:35pm,true,manual,5:35pm
tBlWWG1_qAk,156.4,5:35pm,true,manual,5:35pm
jrhCpfoyaWw,21,5:35pm,true,manual,5:35pm
2vRsQ4xg6Lk,21.8,5:35pm,true,manual,5:35pm
KajDsNXAHJ4,17.5,5:35pm,true,manual,5:35pm
yJK5VggD2ek,197.7,5:35pm,true,manual,5:35pm
0vTKfrhk3SI,264.4,5:35PM,true,manual,5:35pm
7XT158QtCJU,1770.4,5:35pm,true,manual,5:35pm
j_S_JI2SrNc,13.1,5:35pm,true,manual,5:35pm
xkPapYYVz2U,3160,5:35pm,true,manual,5:35pm
plIujpxbk64,3243.9,5:35pm,true,manual,5:35pm
Lj6HXP07LFQ,12.1,5:35pm,true,manual,5:35pm
datvdrMMLEU,36.7,5:35PM,true,manual,5:35pm
JH4OBEEJgPs,953,5:35pm,true,manual,5:35pm
XFmu_zIlBN4,91.6,5:35pm,true,manual,5:35pm
uNClkG1bxzs,31,5 35pm,false,manual,5:35pm
y8x5LSv5uok,2533.2,5:36AM,true,manual,5:36am
UIErSy1vBR8,28.7,5:36am,true,manual,5:36am
uNgE6zIAbmg,103,5:36am,true,manual,5:36am
sX7oTdGTwA0,752,5:36am,true,manual,5:36am
TsvXgv26GwU,127.5,5:36am,true,manual,5:36am
hf6QZ8Z3ewg,23.6,5 36am,false,manual,5:36am
Yd2WLY-9p78,32.5,5 36am,false,manual,5:36am
oEvTOurz9D4,627.7,5 36am,false,auto,5:36am
wEmtYxVGqhE,3323.4,5 36am,false,auto,5:36am
kP6PZ9gVdUk,730.8,5 36am,false,auto,5:36am
4IMekNvMHEk,297.8,5 36am,false,auto,5:36am
Uv4JAlVu0qs,3175,5 36am,false,auto,5:36am
7bm-ofdzpVM,256.3,5:36pm,true,manual,5:36pm
TMMU5ghBUaU,436,5:36pm,true,manual,5:36pm
gCMvHAq3nvg,510.6,5:36pm,true,manual,5:36pm
tA2c3vs2lrY,496.5,5:36PM,true,manual,5:36pm
qNCAH9SvpSs,21.1,5:36pm,true,manual,5:36pm
Oq8BCCOsnN8,93.1,5:36pm,true,manual,5:36pm
Lb23zgNm0ic,463.7,5:36pm,true,manual,5:36pm
YM6BVrl-1x4,3059.3,5:36pm,true,manual,5:36pm
_Xg_JWnF3gc,8.2,5 36pm,false,manual,5:36pm
8KmDj8xqoEs,32037.7,5 36pm,false,auto,5:36pm
jYqrBcX-f5k,84.1,5:37am,true,manual,5:37am
uOCFW698GGc,8.4,5:37AM,true,manual,5:37am
CYwi5W22fPU,140.3,5:37am,true,manual,5:37am
XBt1owdo0uc,0.9,5:37AM,true,manual,5:37am
SfBeCwQZyz4,273.6,5:37am,true,manual,5:37am
iz2MxeUS3RQ,400.1,5 37am,false,manual,5:37am
MxuilSEFArw,652.5,5 37am,false,manual,5:37am
er9W1k9FnuM,2849,5 37am,false,auto,5:37am
LWVvvmIr5P0,33.3,5:37pm,true,manual,5:37pm
1zeCqaKxvuU,27.7,5:37pm,true,manual,5:37pm
8L96PQZ2NM4,412.1,5:37pm,true,manual,5:37pm
GyKLl1yJpzk,137.8,5:37pm,true,manual,5:37pm
fHRD02TkL4c,42.3,5:37pm,true,manual,5:37pm
QfnoHEfwUqg,705.3,5:37pm,true,manual,5:37pm
kl-RlUIxZsU,59.6,5:37pm,true,manual,5:37pm
-5gJ9bYfkTk,80.2,5 37pm,false,manual,5:37pm
97mGWk4NwdQ,99.4,5:38am,true,manual,5:38am
8qvvnFEqWdk,1554,5:38am,true,manual,5:38am
KfSYu2dDo-g,122.6,5:38AM,true,manual,5:38am
GkqhvLEvOY0,439.3,5 38AM,false,manual,5:38am
F-EAaOorND4,24.8,5:38pm,true,manual,5:38pm
vV78GF2PkOw,95.9,5:38pm,true,manual,5:38pm
TcD0ylEVt_A,97.9,5:38pm,true,manual,5:38pm
as4OVCJZem8,19.3,5:38PM,true,manual,5:38pm
IPXkRUK62KY,405.1,5:38PM,true,manual,5:38pm
7J1jXoS7mj8,443.5,5 38pm,false,manual,5:38pm
gPIE0V4UQZA,970.1,5 38pm,false,manual,5:38pm
dGMD2msk4Lw,323.4,5 38pm,false,manual,5:38pm
oHUSZ-7G4DU,350,5 38pm,false,manual,5:38pm
X7rcAU5gH98,606.9,5:39am,true,manual,5:39am
wvE7pq-kBtk,289.3,5 39am,false,auto,5:39am
P2QOvDZEnQA,0,5 39am,false,auto,5:39am
cPe-ARonNMI,1999.4,5 39am,false,auto,5:39am
Gfkigtf9qGA,2410.6,5:39pm,true,manual,5:39pm
q2pC9MQU5yM,298.8,5:39pm,true,manual,5:39pm
z8oRxJGqGxQ,347.7,5 39PM,false,manual,5:39pm
Dwq3xK1j6T8,316.3,5 39pm,false,manual,5:39pm
9SgNG6bah20,135.8,5:40am,true,manual,5:40am
f4LDwwW2ReM,17.1,5:40AM,true,manual,5:40am
tGlfNNidFEk,358.6,5:40am,true,manual,5:40am
SsN0Tcg_kg0,1278.1,5:40am,true,manual,5:40am
NMbcVz23d8I,354.9,5:40am,true,manual,5:40am
0Gi04_6H3RY,578.8,5:40am,true,manual,5:40am
4nGhDcYh_Yg,229.9,5:40am,true,manual,5:40am
8YliSmlTT-c,13.3,5:40am,true,manual,5:40am
W4Ki6_eYzUM,112.9,5:40am,true,manual,5:40am
pzXXl8R1ItQ,61.7,5:40am,true,manual,5:40am
0H3UfjD71vQ,365.2,5:40am,true,manual,5:40am
7YTB5hzyqsE,83.6,5:40am,true,manual,5:40am
JELppNXteCs,48.7,5:40am,true,manual,5:40am
apd-k5DT2yc,407.5,5:40AM,true,manual,5:40am
hUL8uryFKmk,814.2,5:40AM,true,manual,5:40am
Fcj_5G0SFMo,55.9,5:40am,true,manual,5:40am
2CdTs47zans,358.9,5:40AM,true,manual,5:40am
CC3v5LDCaQU,93.5,5:40am,true,manual,5:40am
BJVVV_2GQYE,269.2,5:40am,true,manual,5:40am
Qh5zwZo6XZU,1184.1,5:40am,true,manual,5:40am
o2cHQahThbA,231.5,5:40am,true,manual,5:40am
U6Su6f4VmBA,6.2,5:40am,true,manual,5:40am
U-kX89v1_CA,20.8,5:40am,true,manual,5:40am
92zVP0A33No,149.8,5:40am,true,manual,5:40am
Ca_qIVINErM,20.2,5:40AM,true,manual,5:40am
J8po1DPSF3g,97.9,5:40am,true,manual,5:40am
M8fknYWprwo,455.9,5:40am,true,manual,5:40am
J2lRdKvnhto,280.5,5:40PM,true,manual,5:40pm
DMjaU73KCGo,27.2,5:40PM,true,manual,5:40pm
WrDgp_8ix0g,486.9,5:40PM,true,manual,5:40pm
vv1ce7hEPjw,65.6,5:40pm,true,manual,5:40pm
ZnYm7P4Oyis,539.8,5:40pm,true,manual,5:40pm
UOvpNKoLfyo,458.4,5:40pm,true,manual,5:40pm
qfcu1aHlZf8,501.3,5:40pm,true,manual,5:40pm
DjLyKggvBwE,317.2,5:40pm,true,manual,5:40pm
pc2C9qG-aBU,2060.6,5:40pm,true,manual,5:40pm
Y4CDFU5Lf98,2260.6,5:40PM,true,manual,5:40pm
EIZUYMy_-_E,755.3,5:40pm,true,manual,5:40pm
4P6RGlwfC9o,595.6,5:40pm,true,manual,5:40pm
Ck-TWprVodI,89,5:40pm,true,manual,5:40pm
LTRD9YNLGQw,84.9,5:40pm,true,manual,5:40pm
jEHkBajmIwg,622.6,5:40pm,true,manual,5:40pm
jw8wtk53XUA,9920.6,5:40pm,true,manual,5:40pm
QDYMKy6uUOA,824.5,5:40pm,true,manual,5:40pm
Fz03tVhSyP4,787.4,5:40pm,true,manual,5:40pm
ILFJamj9gp8,126.4,5:40pm,true,manual,5:40pm
Opt57kyNEyE,73.2,5:40PM,true,manual,5:40pm
HZ8H8pfNwLA,256.4,5:40pm,true,manual,5:40pm
nbzaXFnHgtA,1491.9,5:40pm,true,manual,5:40pm
W9w-tJb_ioU,177.1,5:40pm,true,manual,5:40pm
5wjkvrH1W3w,1061.8,5:40pm,true,manual,5:40pm
