title,artist,value,verified,time,pageviews,timeWords
Off The Record Meeting on Cuba: Tape 1,"John F. Kennedy (Ft. Attorney General Robert F. Kennedy, Dean Rusk, National Security Advisor McGeorge Bundy & Robert McNamara)","Off the Record Meeting on Cuba
The White House
Washington, October 16, 1962, 6:30-7:55 p.m.
JFK",false,7:55,,
Red Flag,HitEmUpTy (Ft. MurderMeezy),"red flag
Also mama said she'll be there by 7:45 probably 7:55 but whatever (Yessir bloc)
That",false,7:55,,
Sweetheart,Jermaine Dupri (Ft. Mariah Carey),"Tuesday, 7:56 P.M
What's up, Jermaine? I miss you
Do me a favor, tell your friends you",true,7:56,6696,
7:56,Соня Грезе (Sonya Greze),"(1 куплет)
Расскажи мне, мой милый мальчик
Почему ты такой обманщик?
Почему в 7:56 ты онлайн?
Ты просыпаешься",true,7:56,,
"Orgullo, Pasión, y Gloria: Tres Noches en la Ciudad de México",Metallica,"29
10.	""The Unforgiven""  	6:17
11.	""All Nightmare Long""  	7:49
12.	""The Day That Never Comes""  	7:56",false,7:56,,
Horsepower,Gold Team,"pace
Mime Box groovin to St. Kitts place
It’s 7:56 he just checked his watch
His limbs are",false,7:56,,
Insane Poetry 014,Thuggalo Show,"1:49 TRASH or FIRE
5:06 Weed
6:21 Jägermeister
7:56 Horrorcore
12:32 $uicideboy$
15:24 Burger",false,7:56,,
COCK LANDS,Pluffaduff,"s over
Get out of my coɔ now
(It said 7:56, see?)
GET OUT OF MY COꜾ, NOW!
(Sir",false,7:56,,
Never Again,Lil Durk,"daddy
The gas worth more than 757, new Patek say 7:57
I can't wait 'til it's 7",true,7:57,29367,
Help! - Film Script,The Beatles,"you been messing with me
in my kip?
7:55 - 7:57
I mean, with a fishing rod.
7:57",false,7:57,8564,
"Is This A Song, Or A Short Dark Depiction",Bryce Sheldon,"Resist to shooting up his block
Bridge:
Arrive
Verse 2:
7:57 tempted sending everyone to heaven
Make them all",false,7:57,,
7:57 CST,Shoebox Baby,"I stand on beats
Man, I was in a slump
7:57, damn, I caught that time for months
Too",false,7:57,,
Mind Over Matter,Trevis T.,"in work and pay the cost
Verse 1
It was  7:57 when my folk hit up my phone
Calculating",false,7:57,,
"And So It Begins, Trump’s Great Climate Purge…",James Delingpole (Ft. HELLASTUPID),"Board of Scientific Counselors, and my appointment was terminated today.
7:57 PM - 5 May 2017
5,923 5,923",false,7:57,,
7:57am,Super Young Adult,"year old dog
Oh my god
Look at that face
7:57 am
And you look like heaven
Don’t",false,7:57,,
Mastercardboyz Mix,Araiguma,"mastercard2k & loko los
6:15 - honest by future [mastercard2k flip]
7:57 - remedy by zedd [mastercard2k flip]
9:02 - half",false,7:57,,
5 dana,Qpatilo,"se bori
Dugo zaspo nisam
Još jedno jutro, na satu 7:57
Već peti dan redam
I dalje album spremam",false,7:57,,
Never Again,Lil Durk,"say 7:57
I can't wait 'til it's 7:58
Ramadan comin', I just be hopin' you full",true,7:58,29367,
Middle Men,JimmNasty,"went overdraft, they hit you wit the fine
It’s 7:58 it’s gettin late, I’m gettin presses",true,7:58,,
SNL: Bag Jackin Bitches,Drake,"the ruckus if you under 12 years old
It's 7:58 and now your curfew is pushin
Watch how",false,7:58,10332,
Drink Irish,"Apollo Brown & Ras Kass (Ft. Sean Price, Sick Jacken & Slaine)","be fixed cause I ain't actually broke
And at 7:58 I'm waitin' the Paki to open
Drink",false,7:58,6735,
Leonard v. Pepsico,"US District Court, Southern District Of New York (Ft. Kimba Wood)","the tattoo of a military drum introduces the subtitle, ""MONDAY 7:58 AM."" The stirring strains of a martial air",false,7:58,,
Security Meltdown,Original Cast of Calvin Berger,"ll have to wait
And holy crap!
It's almost 7:58!
(spoken)
I can't be late on the",false,7:58,,
8AM,​coldrain,"anything
If I could make this time rewind forever
Till 7:59
I Love how she combs my hair
Inside",false,7:59,,
The Pressure (Hardwe’re Track),Echō Unltd. (Ft. Hardwe're),"no food in my pot
I was so hungry at 7:59, I almost ate a clock
I got to",false,7:59,,
Blackpill Curse [The Magnum Opus],"James Sapphire (Ft. Abstractgenesis, Anticøn, Cha111nsaw, Daiquiris, Empyre, Heterorae, Kieran Bright, Lil Jankybo, N0RTH, Redblue & Sledge, TrissDoxx, The White Pilled Indian, Yung Spinz & Zalezz2k)","m within a high PSL
I fog all you beckies
7:13-7:59 Bridge 1 Furtherly Extended (James Sapphire",false,7:59,,
"6 Foot, 7 Foot (Freestyle)",Lil Nikk N9ne,"with elementary rhymes
You about to get ate, it's 7:59
Ay, I'm a pimp, I ain't",false,7:59,,
Wrestlemania,StanWill,"Shit, I'm 'bout fly as space
Beef could start at 7:59, he gon' die at 8
Nah, for",false,7:59,,
Big Shitter,StanWill,"catch a shot from range
The beef could start at 7:59, get him shot at 8
I, yeah, yeah",false,7:59,,
KotaKhronicles’ Goals + Achievements,Kota KhronicIes,"2023, 10:20 P.M)
• 70K Accomplished (March 3, 2023, 7:59 P.M)
• 80K Accomplished (April 10, 2023, 10",false,7:59,,
The Ghost Of Friday Night,Who Cares (POL),"away minor imperfections
At last accessorize status improve economic consumption
7:59 and first period, bells collide
Sounding a warning",false,7:59,,
Beds,Lil Fizz (Ft. Ray J),"face
I can give you that great
We done at 7:59
And you be feenin' at 8:00
You",false,7:59,,
Mein Block (Beathoavenz Remix),Sido,"immer gutes Ot da
Morgens getroffen an der Holzbrücke um 8:00
Dort haben wir schon manchmal Tage und Nächte",true,8:00,115983,
Vfx,Don Bigg (Ft. Flipperachi & Vortex - فورتكس),"mssareni
Dahek
Ga3ma mssewe9 ghi m3a rassi tale9
Tl9ani m3a 8:00 d lil f lbit
Ga3ma tchoufeni lwlad l9hab",true,8:00,6981,
Take Off,KURT92 (Ft. HEARTSNOW),"жанра, Съебался с жанра
Эй, съебался с жанра, позер
Утро, 8:00, дом, у Кости
Со мной те, кто мягко",true,8:00,,
His Shiny Customers,Car Seat Headrest,"Tuesday, October 20th
2009, 8:00 PM
A straight shot, just out, night time
House of the rising sun
We",true,8:00,,
Sunshine,Lil Flip (Ft. Lea Quezada),"But when my plane touch down, pick me up at 8:00, don't be late
Sunshine
I can call",false,8:00,111209,
Llovía,Canserbero,"De Fernando, diciendo lo siguiente:
“Llegaron sin capucha a las 8:00 p.m
Tu madre en la ducha escucha",false,8:00,40030,
Crashing,Kyle Juliano,"lying
I feel like crashing right into you
It's 8:00 PM and we go out for coffee
I",false,8:00,34263,
TATP,PRO8L3M,"wejście
Nareszcie, nabite ludzkim zlepkiem wnętrze, tak jak miało być
8:00, Bóg jest jeden, nic nie słyszę, nic już",false,8:00,19666,
The Madonnas of Echo Park,Brando Skyhorse,"Mary for me tonight before you go to bed.'""
Pg 8: ""Stay here until 8:00 p.m. and you",false,8:00,10774,
Laugh/Love/Fuck,The Coup,"my name
Five years old, eyelids half-mast
Bedtime is 8:00 PM, it's half past
Try to take",false,8:00,6539,
Money Talks,"Lil' Kim (Ft. Andrea Martin, Lil' Cease & Trife of The Snakes)","tonight
Mmm... uhh, UHH, uhh, uhh
The play starts at 8:00, let's hit the venue
Invited his man",false,8:00,6208,
Hash Slinging Slasher,SpongeBob SquarePants,"cheerfully as he switched the Open sign to Closed] Now! 8:00! So long, suckers! I've got a hot",false,8:00,5761,
Streak of Madness,Frank Wildhorn (Ft. Anthony Warlow),"the spirit that exceeds all dreams of death—
September 25th. 8:00 pm. I have radically altered the balance of",false,8:00,,
Mirrors Are More Fun Than Television,The Fall of Troy,"(Girl):
Pick me up around 8:00, and make sure you're not late! I'll wear my dress",false,8:00,,
Invisibles,"Charles Ans, Gera MX & Nanpa Básico","tengo tres cartuchos
Y como siempre baby es a las 8:00
Me gustas incompleta como la vida te pone",false,8:00,,
Live Blogging the Hall of Fame Game,Sports Genius (Ft. NFL),"7:30: We're just 30 minutes away from the return of FOOTBALL!
8:01: Chris Berman introduces this year",true,8:01,,
Help! - Film Script,The Beatles,"on the floor?
8:01 - 8:35
I'm tired.
8:35 - 8:41
(Phones ring)
8:41 - 8:44",false,8:01,8564,
You’re Slightly Late (And I’m Having a Panic Attack),Value Select,"You said you'd be here at eight exactly
But it's 8:01 and I don't see you",false,8:01,,
Dee Wee (My Friend The Massive Idiot),Adam Sandler,"d be here at seven
It's closing in on 8:01 (Trimmin' the ‘stache, kid)
Me lookin' like a",false,8:01,,
I Can’t,Delo x D-Rob (Ft. D. Rob),"way, cuz ever since you been gone
On Mon, Mar 8, 2021 at 8:01 PM Mandela Hope  wrote:
I",false,8:01,,
On The Run: Episode 1,#003 Lucci,"my side of the hood to hoop stayed out till 8:01
Now we wearing all black we got two",false,8:01,,
Рядом со мной (With Me),ЕГОР НАТС (EGOR NATS) (Ft. ​​pyrokinesis),"мной
Ты грей меня осенью, грей
Я жду тебя в 8:02
Не исчезай, прошу тебя останься
Прошу останься рядом",false,8:02,68147,
Party At 802,Greyhoundz (Rap),"There's a party at 8:02 don't be late
Hurry up, hurry up! and be ready don't",false,8:02,15303,
Sarah Lawrence College Song,Sun Kil Moon,"Lawrence College song, this is my
Sarah Lawrence College song
8:02 AM, April 25th, 2016, New York
Everything went",false,8:02,,
Discovering Japan,Graham Parker,"race
And as the flight touches down my watch says 8:02
But that's midnight to you
Midnight to",false,8:02,,
Losing My Ground,Fergie,"The time is 8:03 PM
Don't know what day it is
(The time is)
What's going on",true,8:03,,
My Student Got Murdered (Both Sides of the Gun),Dee-1,"he killed my round
Got the text message, it was 8:03
His last Facebook post said ""I feel death",true,8:03,,
Never,Diamond D (Ft. John Dough & Sadat X),"smoking
8 o'clock I'm rolling L's, by 8:03 I be coughing
Rehab spots ain't for",false,8:03,,
The Uncertainty Principle,Ayreon,"8:03 this morning
On his daily visit to the Lighthouse, the Teacher is stunned at what he finds: The",false,8:03,,
Terrorist’s Cell,7L (Ft. Esoteric),"I promised everything that I want, on the other side?
8:03 I'm up in Terminal C, Logan airport",false,8:03,,
Automobile,John Prine,"February morning
My car won't start today
I turned the key at 8:03
And the battery passed away",false,8:03,,
Gateway 2000,PRESTON WATERS,"are already late!
You know the spot open up at 8 my nigga, fucking 8:03
We gonna get there",false,8:03,,
Przepraszam kochanie 2,Dzakob,"Chyba zasługuję na szczerość
Trzy razy zaspałem na pociąg o 8:03
Co mam powiedzieć?
W dupie mam pieniądze bo",false,8:03,,
I Wanna Go Home,Ugly Duckling,"no escape
I'm gonna be late, work starts at 8
I check my watch and it's 8:03",false,8:03,,
"11:11 (Once, Once)",Francely Abreuu,"7:00 y ya estoy pensando en tí
Dan las 8:03, quiero volverte a ver
O tal vez quiero",false,8:03,,
"Ventilation, Pt. 3",Rexx Life Raj,"(I better find your lovin)
This 8:04 in Pacifico
(I better find your lovin, I better find your",true,8:04,,
14 2 Life,K-Drama,"travel down the river
I traveled down the worst canal
8/28/84 at 8:04 a king was born",false,8:04,,
​closure,Wrabel,"8:04 in the morning
Leave for work, shut the door, and it hurts me
I can feel it, maybe",false,8:04,,
Electric Touch (Taylor’s Version) [From The Vault],Taylor Swift (Ft. Fall Out Boy),"the moment's right (The moment's right)
It's 8:05 and I see two headlights
All I know",true,8:05,368443,
Never Bend (Remix),03 Greedo (Ft. Lil Uzi Vert),"really be loadin' them nines
They DM'ed me at 8:05
Put it on me, had that boy gone",true,8:05,50152,
Home Alone,Joyce Wrice,"I worry too much
You'll be fine
Just call me when your plane lands
8:05, my time
How",true,8:05,,
Get Out!,Sublime,"""It's 8:05. This is Phyllis in the office. The cat is out on the patio. If it",false,8:05,12046,
There’s Only One Way to Rock,Sammy Hagar,"Now quickly, check the hands on the clock
It's 8:05, it's time to rock
And this world",false,8:05,,
The Things That U Do,DJ Jazzy Jeff & The Fresh Prince (Ft. Jay Bright),"The way you do the things you do)
(Verse 1)
8:05, the alarm clock sound
I grab my shoe",false,8:05,,
Taylor Swift - Electric Touch ft. Fall Out Boy (Taylor’s Version) [From The Vault] (Tradução em Português),Genius Brasil Traduções,"talvez o momento seja certo (O momento seja certo)
São 8:05 e eu vejo dois faróis
Tudo o que",false,8:05,,
Katie Ledecky’s dominance knows no bounds,Sports Genius (Ft. Sports Genius),"free.
2016 - Katie Ledecky - 8:06.68
2015 - Katie Ledecky - 8:07.39
2014 - Katie Ledecky - 8:11.00
2013",true,8:06,,
"Orgullo, Pasión, y Gloria: Tres Noches en la Ciudad de México",Metallica,"All Nightmare Long"" - 8:04
""The Day That Never Comes"" - 8:06
""Master of Puppets"" - 8:13
""Fight Fire with",false,8:06,,
Arrival of the Aliens,Seasons 4.5,"re in a song speed-run but you’re no 8:06 Mix
I’m no Egyptian mummy but the",false,8:06,,
Mi Plan Remixes - Art and Tracklist,Nelly Furtado,"7:33
11.	""Bajo Otra Luz"" (Rebirth Demolition Mix)	 	3:26
12.	""Fuerte"" (Cajjmere Wray Hot Swear Mix)		8:06 ",false,8:06,,
Trail of Thorns,King Giant,"HEAL ME
Did another just an hour after
It was 8:06
He reached for something, I would find
Out",false,8:06,,
The Medicine Show,The Dream Syndicate,"show
I've got a one way ticket on the 8:06
To the outskirts of town
I'm going",false,8:06,,
Ridin’,Rapsody (Ft. GQ),"wings hold
Good wishes and prayers we gon need those
8:07 PM on the dot
Party round the way",true,8:07,13005,
The Secret of Jinsinson,Kamasi Washington,"3:22 Chorus 3-4: Tenor saxophone Kamasi Washington}
{5:55 Chorus 5: Head}
{7:24 Coda}
{8:07 End} ",false,8:07,,
Pack Landed @ 808,Nephew Texas Boy,"okay okay
The plug called, said the pack landed at 8:08
Pour a pint, drink the pain away away",true,8:08,,
808 рота (808 company),XACV SQUAD,"кости на пол и понял, сегодня мой день
На часах 8:08, я не один здесь
Хочу за дела свои",false,8:08,,
Elephant In The Room,Thundamentals,"figuring it out
It's about that time, like the 8:08
Cause there ain't no way imma stay",false,8:08,,
Remember Me!,Autumn!,"It is January 13th, 2020, Monday
Nah, it's 8:08 now, gang
I'm making this video to let",false,8:08,,
Нули (Zeros),Mozee Montana (Ft. Ar.Ze$),"Ли-нули-нули-нули-нули
Ли-нули-нули-нули-нули
8:08, мои люди под лином
Мало шампэйн я им",false,8:08,,
R’N’L,Szymi Szyms (Ft. Adrian Forest & OsaKa (POL)),"Ja Dam radę bo jestem odważny człowieku,  (ha! Eskere!)                            Hah, jest godzina 8:08, Forest najebany poszedł na morfologię                  Także",false,8:08,,
Don’t Waste My Time (Female Remix),Lady Leshurr (Ft. Amplify Dot & Shystie),"t waste my time
Cause if we're kissing by 8 PM then we better be fuckin by 8:09",true,8:09,,
Remarks by President Obama and President Xi Jinping of China After Bilateral Meeting,Barack Obama (Ft. 习近平 (Xi Jinping)),"8:09 P.M. PDT
PRESIDENT OBAMA: Everybody ready? Well, I know we’re a little behind, but that’s",true,8:09,,
"Wives 1, 2 & 3",Paul Heaton + Jacqui Abbott,"going back
I watched her poor head cracked by the 8:09
She did not love me right
I caught",false,8:09,,
Chinese Restaurant,Baltimora,"The time is 8:09
I'm running to the line
The one that takes me down
Down to Chinatown",false,8:09,,
"Orgullo, Pasión, y Gloria: Tres Noches en la Ciudad de México",Metallica,"Day That Never Comes""  	7:56
13.	""Master of Puppets""  	8:09
14.	""Fight Fire with Fire""  	5:06
15",false,8:09,,
How I’m Feelin’,Andy The Chef,"Hey, Hi Miss""
Have her at your 8PM date at 8:09 shit
And that's why when they hating",false,8:09,,
,,,,8:10,,
,,,,8:11,,
,,,,8:12,,
,,,,8:13,,
,,,,8:14,,
Enola Gay,Orchestral Manoeuvres in the Dark,"shouldn't ever have to end this way
It's 8:15
And that's the time that it's",false,8:15,59704,
Hackensack,Fountains of Wayne,"my dreams
We sat together in period one
Fridays at 8:15
Now I see your face in the strangest",false,8:15,16432,
Jackson Park Express,"""Weird Al"" Yankovic","Tuesday morning, 8:15
I was riding to work on the
Jackson Park Express
Seemed like any other day
Then",false,8:15,12354,
Abba Father,Acappella,"order that we may also share in his glory."" Romans 8:15-17 (1-17 cited on insert)
""Because you",false,8:15,12310,
Nuclear Attack,Sabaton,"unseen
Flash out of nowhere, the sky is burning
At 8:16 AM Tokyo control realized something was wrong
Reports",false,8:16,7381,
,,,,8:17,,
,,,,8:18,,
