name,county,state,population,latitude,longitude,type
Hiawatha,Brown County,Kansas,606,39.81860,-95.49623,s
La Mesa,Doña Ana County,New Mexico,606,32.12204,-106.70778,d
Lucerne,Hot Springs County,Wyoming,606,43.73496,-108.17649,d
Rockford,Caldwell County,Missouri,606,39.57631,-94.14855,s
Seabrook,Barnstable County,Massachusetts,606,41.58289,-70.49947,d
Langley,Craig County / Mayes County,Oklahoma,607,36.48026,-95.05361,t
Newport,Columbia County,Wisconsin,607,43.60649,-89.70778,t
Parkdale,Manistee County,Michigan,607,44.2675,-86.30278,u
Union,Morgan County,Ohio,607,39.59820,-81.97709,s
Woodlawn,Jefferson County,Illinois,607,38.33005,-89.03257,v
Blair,Clay County,Illinois,608,38.87001,-88.52561,s
Castalian Springs,Sumner County,Tennessee,608,36.39361,-86.30806,u
Kress,Swisher County,Texas,608,34.36645,-101.74851,c
Midway,Stutsman County,North Dakota,608,46.93696,-98.76821,s
Monroe,Adams County,Ohio,608,38.71840,-83.53122,s
Neotsu,Lincoln County,Oregon,608,45.00111,-123.98111,u
Roeville,Santa Rosa County,Florida,608,30.67694,-86.99361,u
Thurston,Fairfield County,Ohio,608,39.84034,-82.54599,v
Trafford,Blount County / Jefferson County,Alabama,608,33.81871,-86.74650,t
Butler,Platte County,Nebraska,609,41.38620,-97.51629,s
La Crosse,Mecklenburg County,Virginia,609,36.70014,-78.09972,t
Melrose,Curry County,New Mexico,609,34.43035,-103.63246,v
Port Gibson,Ontario County,New York,609,43.03451,-77.15748,d
Randall,Morrison County,Minnesota,609,46.09108,-94.50362,c
Wakefield,Lancaster County,Pennsylvania,609,39.77361,-76.17917,u
Willow Valley,Mohave County,Arizona,609,34.91195,-114.60663,d
Allegheny,Somerset County,Pennsylvania,610,39.94280,-78.80722,s
Allison Gap,Smyth County,Virginia,610,36.89417,-81.77667,u
Birchwood,Washburn County,Wisconsin,610,45.71651,-91.60028,t
Fairview,Fulton County,Illinois,610,40.67288,-90.14971,s
Hendricks,Lincoln County,Minnesota,610,44.50719,-96.42421,c
St. Paul,Neosho County,Kansas,610,37.51894,-95.17331,c
Stewart,Fayette County,Pennsylvania,610,39.87603,-79.48125,s
Brule,Douglas County,Wisconsin,611,46.58206,-91.61231,t
Hamilton,Loudoun County,Virginia,611,39.13427,-77.66249,t
Keystone,Summit County,Colorado,611,39.59943,-105.98724,d
Limestone,Rogers County,Oklahoma,611,36.31593,-95.74915,d
Marble,Itasca County,Minnesota,611,47.32049,-93.29854,c
Moorestown,Missaukee County,Michigan,611,44.48056,-84.95528,u
New Boston,Mercer County,Illinois,611,41.17031,-90.99681,c
Oxford,Talbot County,Maryland,611,38.68651,-76.17161,t
Park City,Barren County,Kentucky,611,37.09350,-86.04808,c
Salt Rock,Marion County,Ohio,611,40.67314,-83.24666,s
Wright City,McCurtain County,Oklahoma,611,34.06011,-95.00328,t
Beaverdale,Cambria County,Pennsylvania,612,40.32202,-78.69696,d
Bern,Marathon County,Wisconsin,612,45.10061,-90.12223,t
Cove,Union County,Oregon,612,45.29653,-117.80799,c
Holcomb,Dunklin County,Missouri,612,36.39923,-90.02370,c
Ladonia,Fannin County,Texas,612,33.42483,-95.94636,t
Logan,Huntingdon County,Pennsylvania,612,40.59435,-78.04658,s
Stevens,Lancaster County,Pennsylvania,612,40.21611,-76.15556,u
Wanamie,Luzerne County,Pennsylvania,612,41.17333,-76.03556,u
Washington,Harrison County,Ohio,612,40.25758,-81.25439,s
Wyalusing,Bradford County,Pennsylvania,612,41.66813,-76.26188,b
Bangor,La Crosse County,Wisconsin,613,43.85440,-90.97005,t
Belle Fontaine,Mobile County,Alabama,613,30.49361,-88.10361,u
Big Spring,Shelby County,Illinois,613,39.31139,-88.52467,s
Brighton,Marathon County,Wisconsin,613,44.80779,-90.24924,t
Colfax,Kandiyohi County,Minnesota,613,45.36713,-95.07542,s
Happy,Randall County / Swisher County,Texas,613,34.74158,-101.85714,t
Liberal,Seward County,Kansas,613,37.12681,-100.96749,s
Linn,Hidalgo County,Texas,613,26.56006,-98.12195,d
Moulton,Appanoose County,Iowa,613,40.68585,-92.67741,c
Saluda,Henderson County / Polk County,North Carolina,613,35.23752,-82.34690,c
San Luis,Costilla County,Colorado,613,37.20085,-105.42390,t
Sargent,Custer County,Nebraska,613,41.67323,-99.36993,s
Silverton,Briscoe County,Texas,613,34.47423,-101.30461,c
West Valley,Cattaraugus County,New York,613,42.40284,-78.61003,d
Aurora,Cayuga County,New York,614,42.75396,-76.70245,v
Austin,Sanilac County,Michigan,614,43.64217,-82.94744,s
Dix,Ford County,Illinois,614,40.46380,-88.28341,s
Johnson Siding,Pennington County,South Dakota,614,44.08444,-103.43778,u
McRae,White County,Arkansas,614,35.11286,-91.82236,c
Minto,Walsh County,North Dakota,614,48.29165,-97.37147,c
Morgan,Thomas County,Kansas,614,39.34379,-101.10161,s
Richfield,Henry County,Ohio,614,41.29846,-83.94089,s
Seville,Volusia County,Florida,614,29.31694,-81.4925,u
Thomas,Tucker County,West Virginia,614,39.14900,-79.49811,c
Arcadia,Iron County,Missouri,615,37.58811,-90.62901,c
Blaine,Washington County,Pennsylvania,615,40.17915,-80.39522,s
Dunbar,Georgetown County,South Carolina,615,33.55,-79.355,u
Holland,Dubois County,Indiana,615,38.24561,-87.03611,t
Osmond,Lincoln County,Wyoming,615,42.68298,-110.93214,d
Pleasant Hill,Sabine Parish,Louisiana,615,31.81989,-93.51434,v
Rosalia,Whitman County,Washington,615,47.23601,-117.36991,t
Sabin,Clay County,Minnesota,615,46.77968,-96.65313,c
Alban,Grant County,South Dakota,616,45.20108,-96.54812,s
Bingham,Potter County,Pennsylvania,616,41.96342,-77.81051,s
Essex,Essex County,New York,616,44.29386,-73.39544,t
Fairfax,Osage County,Kansas,616,38.71747,-95.67127,s
Fall River Mills,Shasta County,California,616,41.00583,-121.44083,u
Grand Mound,Clinton County,Iowa,616,41.82419,-90.64792,c
New London,Stanly County,North Carolina,616,35.44320,-80.21922,t
Noonday,Smith County,Texas,616,32.23571,-95.40607,c
Silver Creek,Stephenson County,Illinois,616,42.24371,-89.56741,s
Franklin,Bradford County,Pennsylvania,617,41.67822,-76.56887,s
Friendship,Crockett County,Tennessee,617,35.90896,-89.24535,c
Hinckley,Millard County,Utah,617,39.32496,-112.67106,t
Lynn,Winston County,Alabama,617,34.04705,-87.54974,t
Mangham,Richland Parish,Louisiana,617,32.30904,-91.77485,t
Manzanita,Tillamook County,Oregon,617,45.71844,-123.93514,c
Norfolk,Northwest Hills Planning Region,Connecticut,617,41.99171,-73.19404,d
Belmont,Portage County,Wisconsin,618,44.28649,-89.29685,t
Boomer,Fayette County,West Virginia,618,38.15066,-81.28733,d
Cedar Bluffs,Saunders County,Nebraska,618,41.39695,-96.61142,v
Clymer,Tioga County,Pennsylvania,618,41.84445,-77.53954,s
Menno,Hutchinson County,South Dakota,618,43.23971,-97.57784,c
Riverview,Wise County,Virginia,618,36.93538,-82.48182,d
Santa Maria,Cameron County,Texas,618,26.07869,-97.84944,d
Savanna,Pittsburg County,Oklahoma,618,34.82899,-95.84388,t
Somerville,Lincoln County,Maine,618,44.28927,-69.48575,t
Sutherland,O'Brien County,Iowa,618,42.97414,-95.49751,c
Utica,Crawford County,Wisconsin,618,43.36697,-90.90723,t
Adams,Muskingum County,Ohio,619,40.12503,-81.85878,s
Agency,Wapello County,Iowa,619,40.99502,-92.30685,c
Dinwiddie,Dinwiddie County,Virginia,619,37.07806,-77.58667,u
Eastover,Richland County,South Carolina,619,33.87682,-80.69287,t
Forest,Vernon County,Wisconsin,619,43.68921,-90.49028,t
Hill City,Aitkin County,Minnesota,619,46.99328,-93.59856,c
Jackson,Waldo County,Maine,619,44.61600,-69.14191,t
Lattimer,Luzerne County,Pennsylvania,619,40.99397,-75.96131,d
Lykens,Crawford County,Ohio,619,40.94311,-83.02605,s
Marquette,Mackinac County,Michigan,619,46.07589,-84.56627,s
Mountain Village,Kusilvak Census Area,Alaska,619,62.08556,-163.72944,c
Roff,Pontotoc County,Oklahoma,619,34.62759,-96.84085,t
Woodruff,Oneida County,Wisconsin,619,45.89634,-89.69904,d
Allegheny,Butler County,Pennsylvania,620,41.13731,-79.73818,s
Barnum,Carlton County,Minnesota,620,46.50300,-92.68853,c
Blaine,Kearney County,Nebraska,620,40.59175,-99.13198,s
Bliss,Emmet County,Michigan,620,45.69639,-84.92,u
Candor,Otter Tail County,Minnesota,620,46.67627,-95.86053,s
Carlisle,Sullivan County,Indiana,620,38.96838,-87.40557,t
Loyall,Harlan County,Kentucky,620,36.85203,-83.35407,c
Millington,Kendall County / LaSalle County,Illinois,620,41.56048,-88.60410,v
Shiloh,Richland County,Ohio,620,40.96672,-82.60045,v
Arago,Hubbard County,Minnesota,621,47.01548,-95.10307,s
Decatur,Lawrence County,Ohio,621,38.72286,-82.64781,s
Leef,Madison County,Illinois,621,38.87397,-89.66016,s
Onalaska,Lewis County,Washington,621,46.57972,-122.71028,u
Pennville,Jay County,Indiana,621,40.49393,-85.14830,t
Petty,Lawrence County,Illinois,621,38.79815,-87.84207,s
St. Libory,St. Clair County,Illinois,621,38.36255,-89.70982,v
Timberlake,Lake County,Ohio,621,41.66588,-81.44317,v
Albion,Red River County,Texas,622,33.85917,-95.03139,u
Exeter,Wyoming County,Pennsylvania,622,41.42954,-75.85282,s
Goldfield,Wright County,Iowa,622,42.73580,-93.92078,c
Green Valley,Tazewell County,Illinois,622,40.40754,-89.64288,v
Kingsville,Ashtabula County,Ohio,622,41.89089,-80.67619,d
Marion,Union Parish,Louisiana,622,32.90152,-92.24208,t
Mendon,Mercer County,Ohio,622,40.67338,-84.51884,v
Montcalm,Mercer County,West Virginia,622,37.35401,-81.25260,d
Mount Pleasant,Green County,Wisconsin,622,42.72582,-89.54300,t
Round Rock,Apache County,Arizona,622,36.51306,-109.47344,d
Sequatchie,Marion County,Tennessee,622,35.11556,-85.59361,u
Tiffany,Dunn County,Wisconsin,622,45.07983,-92.07194,t
Almond,Portage County,Wisconsin,623,44.29470,-89.42441,t
Arivaca,Pima County,Arizona,623,31.57722,-111.33139,u
Beverly,Randolph County,West Virginia,623,38.84066,-79.87535,t
Black Creek,Mercer County,Ohio,623,40.68529,-84.74370,s
Creston,Ogle County,Illinois,623,41.93086,-88.96454,v
Milnor,Sargent County,North Dakota,623,46.25913,-97.45620,c
Mount Morris,Greene County,Pennsylvania,623,39.73313,-80.06784,d
Nina,Starr County,Texas,623,26.28113,-98.58099,d
Richland,Atlantic County,New Jersey,623,39.49167,-74.87083,u
Bristow Cove,Etowah County,Alabama,624,34.10917,-86.24111,u
Corliss,Otter Tail County,Minnesota,624,46.67834,-95.46999,s
Guthrie,Hubbard County,Minnesota,624,47.28280,-94.83356,s
Jackson,Columbia County,Pennsylvania,624,41.22897,-76.42905,s
Sandy Creek,Oswego County,New York,624,43.64424,-76.08603,v
Stockton,Tooele County,Utah,624,40.45272,-112.36078,t
Welch,Craig County,Oklahoma,624,36.87369,-95.09580,t
Chula Vista,Zavala County,Texas,625,28.65955,-99.80429,d
Clarkson,Colfax County,Nebraska,625,41.72667,-97.12226,c
Fairfield,Adair County,Oklahoma,625,35.84731,-94.61244,d
Gordonville,Cape Girardeau County,Missouri,625,37.31116,-89.67926,v
Howe,Le Flore County,Oklahoma,625,34.95121,-94.63717,t
Mill Shoals,White County,Illinois,625,38.19227,-88.31754,s
Monson,Piscataquis County,Maine,625,45.29722,-69.49915,t
Saluda,Middlesex County,Virginia,625,37.60597,-76.59495,d
Sheridan,Huron County,Michigan,625,43.72900,-83.06731,s
Winton,Hertford County,North Carolina,625,36.39571,-76.93190,t
Casco,Kewaunee County,Wisconsin,626,44.55777,-87.61815,v
Crenshaw,Panola County / Quitman County,Mississippi,626,34.50466,-90.19464,t
Crescent,Pottawattamie County,Iowa,626,41.36500,-95.85807,c
Interlaken,Seneca County,New York,626,42.61702,-76.72495,v
Lone Tree,Merrick County,Nebraska,626,41.11501,-98.03222,s
Lovells,Crawford County,Michigan,626,44.78028,-84.45472,u
Lyons,Greene County,Indiana,626,38.98921,-87.08223,t
Mead,Saunders County,Nebraska,626,41.22778,-96.48780,v
Ross,Cherokee County,Kansas,626,37.27445,-94.87966,s
Stebbins,Nome Census Area,Alaska,626,63.52222,-162.28806,c
Thayer,Sangamon County,Illinois,626,39.53811,-89.76315,v
Bowdre,Douglas County,Illinois,627,39.70645,-88.14931,s
Colley,Sullivan County,Pennsylvania,627,41.46462,-76.29748,s
Corinna,Penobscot County,Maine,627,44.92117,-69.26171,d
Hopkinton,Delaware County,Iowa,627,42.34389,-91.24848,c
Leawood,Newton County,Missouri,627,37.03701,-94.49689,v
Minneola,Goodhue County,Minnesota,627,44.32662,-92.72850,s
New Salem,Fayette County,Pennsylvania,627,39.92424,-79.83560,d
Orchard,Wayne County,Illinois,627,38.52337,-88.63731,s
Remington,Hamilton County,Ohio,627,39.22811,-84.32133,d
East Bend,Champaign County,Illinois,628,40.36243,-88.28085,s
Eureka,Saline County,Kansas,628,38.74398,-97.41900,s
Harwood,Champaign County,Illinois,628,40.36370,-88.06938,s
Kerby,Josephine County,Oregon,628,42.19444,-123.65056,u
Linton,Coshocton County,Ohio,628,40.18466,-81.76114,s
Maple Grove,Ontonagon County,Michigan,628,46.77722,-89.06139,u
Milroy,Rush County,Indiana,628,39.49694,-85.46972,u
Plainfield,Hampshire County,Massachusetts,628,42.51235,-72.91867,t
Waynesville,De Witt County,Illinois,628,40.25327,-89.09101,s
Avoca,Lawrence County,Indiana,629,38.91199,-86.54777,d
Boston,Accomack County,Virginia,629,37.60930,-75.84271,d
Colman,Moody County,South Dakota,629,43.98247,-96.81450,c
Deer Creek,Outagamie County,Wisconsin,629,44.54552,-88.67233,t
Dumont,Butler County,Iowa,629,42.75192,-92.97547,c
Elwood,Gosper County,Nebraska,629,40.59028,-99.86095,v
Fallston,Cleveland County,North Carolina,629,35.42902,-81.50148,t
Greenville,Greene County,New York,629,42.41536,-74.02208,d
Hopkins,Allegan County,Michigan,629,42.62364,-85.76030,v
Philadelphia,Loudon County,Tennessee,629,35.67952,-84.40381,c
Rosedale,Parke County,Indiana,629,39.62282,-87.28335,t
Rosedale,Iberville Parish,Louisiana,629,30.44131,-91.45205,v
Walnut,Cowley County,Kansas,629,37.25562,-96.96149,s
Warner,Clark County,Wisconsin,629,44.81105,-90.61722,t
Cream Ridge,Monmouth County,New Jersey,630,40.135,-74.52417,u
Crossville,White County,Illinois,630,38.16171,-88.06531,v
Gibson,Glascock County,Georgia,630,33.23348,-82.59541,c
Greenwood,Taylor County,Wisconsin,630,45.24500,-90.20007,t
Grove City,Meeker County,Minnesota,630,45.15052,-94.68305,c
Hurricane,Carroll County,Missouri,630,39.56556,-93.34055,s
Mechanicsville,Northeastern Connecticut Planning Region,Connecticut,630,41.95064,-71.88544,d
Medora,Jackson County,Indiana,630,38.82505,-86.16998,t
Nelsonville,Putnam County,New York,630,41.42454,-73.94653,v
Noble,Richland County,Illinois,630,38.69755,-88.22365,v
Oak Run,Knox County,Illinois,630,40.96337,-90.14512,d
Reno,Iosco County,Michigan,630,44.28463,-83.81707,s
Stanwood,Cedar County,Iowa,630,41.89307,-91.15071,c
Charlottesville,Hancock County,Indiana,631,39.79028,-85.61278,u
Charlottesville,Rush County,Indiana,631,39.79028,-85.61278,u
Columbus,Columbia County,Wisconsin,631,43.32654,-89.07783,t
Milan,Dodge County / Telfair County,Georgia,631,32.01920,-83.06228,c
Oak,Stearns County,Minnesota,631,45.61654,-94.70596,s
Pike,Bradford County,Pennsylvania,631,41.84852,-76.17631,s
Adams,Monroe County,Ohio,632,39.77663,-80.99385,s
Bevier,Macon County,Missouri,632,39.74698,-92.56408,c
Butler,Pendleton County,Kentucky,632,38.78646,-84.36966,c
Clayton,Woodford County,Illinois,632,40.88244,-89.10369,s
Dover,Otsego County,Michigan,632,45.06651,-84.56675,s
Fonda,Pocahontas County,Iowa,632,42.58137,-94.84610,c
Graniteville,Washington County,Vermont,632,44.15117,-72.49288,d
Great Bend,Susquehanna County,Pennsylvania,632,41.97174,-75.74324,b
Liberal,Barton County,Missouri,632,37.55810,-94.51996,c
Remington,Fauquier County,Virginia,632,38.53374,-77.80833,t
Sandersville,Jones County,Mississippi,632,31.78655,-89.03228,t
Southport,Lincoln County,Maine,632,43.81334,-69.66287,t
Wagram,Scotland County,North Carolina,632,34.88794,-79.36615,t
Caledonia,Houston County,Minnesota,633,43.62798,-91.56032,s
Clyde,Contra Costa County,California,633,38.02548,-122.02941,d
Dale,Beaufort County,South Carolina,633,32.55667,-80.68972,u
Holland,Orleans County,Vermont,633,44.97210,-71.98697,t
Lagrange,Penobscot County,Maine,633,45.16637,-68.80820,t
Leroy,Bradford County,Pennsylvania,633,41.64545,-76.72444,s
Millville,Butler County,Ohio,633,39.38922,-84.65439,v
Montgomery,Grant Parish,Louisiana,633,31.66739,-92.89071,t
Union,Cumberland County,Illinois,633,39.32574,-88.09220,s
Utica,Hinds County,Mississippi,633,32.10960,-90.62343,t
Weston,Windsor County,Vermont,633,43.32144,-72.80290,t
Adams,Robertson County,Tennessee,634,36.58227,-87.06556,c
Arlington,Gilliam County,Oregon,634,45.71680,-120.20088,c
Bancroft,Portage County,Wisconsin,634,44.30969,-89.51373,d
Center,Atchison County,Kansas,634,39.47417,-95.29596,s
Centerville,Manitowoc County,Wisconsin,634,43.94050,-87.75456,t
Fairfax,Atchison County,Missouri,634,40.33861,-95.39331,c
Fairview,Clay County,South Dakota,634,42.77184,-96.85821,s
Frost,Houghton County,Michigan,634,46.71139,-88.79861,u
Heidelberg,Jasper County,Mississippi,634,31.88682,-88.98394,t
Loretto,Hennepin County,Minnesota,634,45.05469,-93.63552,c
Magnolia,Larue County,Kentucky,634,37.44395,-85.74357,d
Parks,St. Martin Parish,Louisiana,634,30.21437,-91.83206,v
Tod,Crawford County,Ohio,634,40.84133,-83.09363,s
Athens,Crawford County,Pennsylvania,635,41.74997,-79.84670,s
Bennington,Ottawa County,Kansas,635,39.03056,-97.59420,c
Bucklin,Linn County,Missouri,635,39.80883,-92.91081,s
Chester,Logan County,Illinois,635,40.09283,-89.31311,s
Cuba,Sandoval County,New Mexico,635,36.02224,-106.95837,v
East Bend,Yadkin County,North Carolina,635,36.21653,-80.51256,t
East Williston,Levy County,Florida,635,29.38835,-82.41648,d
Frankfort,Marathon County,Wisconsin,635,44.90556,-90.13371,t
Halsey,Marathon County,Wisconsin,635,45.08228,-90.02727,t
Lynch,Harlan County,Kentucky,635,36.96620,-82.92238,c
Morgan,Orleans County,Vermont,635,44.89613,-71.94124,t
Polonia,Portage County,Wisconsin,635,44.56997,-89.41317,d
Wayne,McClain County,Oklahoma,635,34.91813,-97.31447,t
Woodmere,Cuyahoga County,Ohio,635,41.46228,-81.48067,v
Cole,McClain County,Oklahoma,636,35.10229,-97.57281,t
Frost,Navarro County,Texas,636,32.08015,-96.80666,c
Garden City,Rich County,Utah,636,41.93709,-111.41216,t
Grant,Indiana County,Pennsylvania,636,40.79487,-78.96285,s
Imboden,Lawrence County,Arkansas,636,36.20257,-91.17457,t
Lamar,Aransas County,Texas,636,28.14028,-96.98778,u
Peru,Nemaha County,Nebraska,636,40.47417,-95.73361,c
Picture Rocks,Lycoming County,Pennsylvania,636,41.27980,-76.71301,b
Richmond,Winona County,Minnesota,636,43.95589,-91.43108,s
Waco,Sedgwick County,Kansas,636,37.60027,-97.43492,s
Warsaw,Coshocton County,Ohio,636,40.33535,-82.00681,v
Willow Creek,Lee County,Illinois,636,41.75715,-88.98819,s
Bardwell,Ellis County,Texas,637,32.26904,-96.69610,c
Bruno,Logan County,West Virginia,637,37.69066,-81.86901,d
Echo,Umatilla County,Oregon,637,45.74235,-119.19557,c
Green Mountain,Yancey County,North Carolina,637,35.99361,-82.25889,u
Hewitt,Marathon County,Wisconsin,637,45.07510,-89.41890,t
Lemon Grove,Hardee County,Florida,637,27.55833,-81.67806,u
Long Lake,Washburn County,Wisconsin,637,45.69097,-91.71704,t
Loon Lake,Cass County,Minnesota,637,46.59198,-94.36482,s
Montgomery,Crawford County,Illinois,637,38.90128,-87.59360,s
Poplar,Douglas County,Wisconsin,637,46.58383,-91.79908,v
Rock Falls,Lincoln County,Wisconsin,637,45.31443,-89.74271,t
Seymour,Wayne County,Iowa,637,40.68251,-93.12104,c
Christie,Clark County,Wisconsin,638,44.64361,-90.61167,u
Colfax,Daviess County,Missouri,638,39.82380,-94.15811,s
Crofton,Christian County,Kentucky,638,37.04782,-87.48500,c
Globe,Clark County,Wisconsin,638,44.64361,-90.61167,u
Lincoln,Reno County,Kansas,638,37.96088,-97.97006,s
